book_id,title,author_id,genre,publish_year,isbn,pages,language
30575,A Data 18,516,Non-Fiction,2000,9780000030575,428,Oriya
30576,An Dreams 465,640,Technology,2017,9780000030576,796,Kannada
30577,An Business 160,880,Technology,1998,9780000030577,866,Telugu
30578,Guide to Algorithms 704,601,Mystery,2001,9780000030578,863,Telugu
30579,Secrets of Life 526,810,Science,2005,9780000030579,190,Telugu
30580,Introduction to Future 817,551,Comics,1993,9780000030580,657,Oriya
30581,A Innovation 362,862,Biography,1995,9780000030581,348,Oriya
30582,Secrets of Data 708,477,Children,2002,9780000030582,822,Tamil
30583,Guide to Future 223,756,Business,2009,9780000030583,457,Oriya
30584,A Data 138,661,Mystery,2010,9780000030584,225,Hindi
30585,Introduction to Algorithms 561,880,Business,2008,9780000030585,771,English
30586,Tales of Data 872,896,Health,1994,9780000030586,393,Telugu
30587,Chronicles of Time 478,918,History,2016,9780000030587,619,Hindi
30588,An India 170,42,Thriller,2008,9780000030588,446,Tamil
30589,Mastering Dreams 418,770,Science,1998,9780000030589,340,Telugu
30590,Tales of Science 116,766,Comics,1997,9780000030590,149,Hindi
30591,The Innovation 338,715,Fantasy,2008,9780000030591,851,Bengali
30592,Guide to Time 836,470,Technology,2020,9780000030592,394,English
30593,Secrets of Algorithms 137,759,Romance,1995,9780000030593,94,Bengali
30594,Tales of Future 329,885,Health,1995,9780000030594,628,Hindi
30595,Chronicles of Dreams 732,844,Non-Fiction,1998,9780000030595,815,Hindi
30596,The Love 900,565,Fiction,2011,9780000030596,247,Hindi
30597,Secrets of Business 869,582,Children,2010,9780000030597,629,English
30598,Mastering Design 177,176,Non-Fiction,1997,9780000030598,613,Oriya
30599,Secrets of Business 97,42,Fantasy,2013,9780000030599,413,English
30600,Secrets of Science 832,406,Business,2009,9780000030600,111,Kannada
30601,The Success 978,654,Non-Fiction,2018,9780000030601,403,Kannada
30602,Tales of Time 661,53,Science,2002,9780000030602,414,Kannada
30603,The Future 327,578,History,1995,9780000030603,582,Hindi
30604,Mastering Dreams 165,506,Science,2022,9780000030604,288,Hindi
30605,An Dreams 530,553,Romance,2017,9780000030605,463,Oriya
30606,A Life 380,431,History,2012,9780000030606,363,Hindi
30607,Secrets of India 589,492,Self-Help,2007,9780000030607,750,Telugu
30608,Secrets of Business 634,35,Non-Fiction,1991,9780000030608,853,Hindi
30609,The Dreams 887,315,Biography,1991,9780000030609,483,Kannada
30610,Guide to India 163,343,Biography,2020,9780000030610,251,English
30611,Mastering Future 864,545,Mystery,2008,9780000030611,430,Tamil
30612,An Dreams 324,175,Self-Help,1992,9780000030612,334,Tamil
30613,Tales of Dreams 392,625,Children,2015,9780000030613,413,Kannada
30614,An Algorithms 979,363,Thriller,2003,9780000030614,521,Bengali
30615,Chronicles of Business 88,298,Fantasy,2016,9780000030615,378,Tamil
30616,Secrets of Mathematics 229,621,Biography,2016,9780000030616,582,Telugu
30617,Chronicles of Dreams 952,539,Fantasy,2002,9780000030617,462,Oriya
30618,Introduction to Data 470,928,Children,2020,9780000030618,352,Telugu
30619,The History 614,9,Mystery,2009,9780000030619,257,Oriya
30620,An Time 535,660,Business,1993,9780000030620,98,Kannada
30621,A Dreams 484,789,Fiction,2006,9780000030621,80,Kannada
30622,Guide to Future 772,376,Science,2006,9780000030622,836,Hindi
30623,A Time 345,664,Business,2012,9780000030623,728,Tamil
30624,Introduction to Science 52,395,Romance,1992,9780000030624,213,Kannada
30625,Secrets of Data 69,138,Health,2006,9780000030625,317,Hindi
30626,Secrets of Design 642,470,Fantasy,1998,9780000030626,895,Kannada
30627,Chronicles of History 208,943,Fiction,1990,9780000030627,93,Telugu
30628,Guide to Life 212,400,Fantasy,2010,9780000030628,868,Tamil
30629,The Life 69,201,Thriller,1993,9780000030629,536,Telugu
30630,Introduction to Innovation 252,867,Health,2022,9780000030630,695,English
30631,Introduction to Innovation 850,248,Health,1991,9780000030631,446,Oriya
30632,Guide to Life 666,562,Fiction,2008,9780000030632,176,Tamil
30633,Mastering Future 917,372,Children,2010,9780000030633,266,Telugu
30634,A Life 299,539,Romance,2018,9780000030634,885,Oriya
30635,Guide to Dreams 374,734,Business,2004,9780000030635,827,Telugu
30636,Mastering Dreams 542,524,Fantasy,2023,9780000030636,764,Bengali
30637,Introduction to Algorithms 598,49,Business,2006,9780000030637,736,Tamil
30638,A Life 165,903,Non-Fiction,1997,9780000030638,277,Telugu
30639,Mastering Design 609,922,Fantasy,1990,9780000030639,579,Tamil
30640,Introduction to Dreams 298,123,Comics,2004,9780000030640,606,Oriya
30641,Mastering Science 402,497,Children,2017,9780000030641,702,Tamil
30642,The Future 652,72,Business,2003,9780000030642,658,Bengali
30643,Guide to Data 999,24,Self-Help,2007,9780000030643,332,Telugu
30644,Introduction to Mathematics 544,781,Business,2024,9780000030644,847,Bengali
30645,The Future 32,460,Mystery,1996,9780000030645,241,English
30646,Introduction to Algorithms 317,806,Non-Fiction,2023,9780000030646,713,Telugu
30647,Mastering Data 182,917,Self-Help,2022,9780000030647,544,Bengali
30648,The Design 991,769,Mystery,2020,9780000030648,840,Oriya
30649,Chronicles of Success 287,931,Thriller,2014,9780000030649,816,Hindi
30650,Introduction to Mathematics 15,272,Children,2017,9780000030650,409,English
30651,Chronicles of Algorithms 727,727,Health,2012,9780000030651,716,Tamil
30652,Tales of Mathematics 189,548,Health,2008,9780000030652,119,Hindi
30653,Secrets of Dreams 564,710,Business,2013,9780000030653,555,Oriya
30654,Chronicles of Innovation 491,470,Children,1995,9780000030654,444,Oriya
30655,Introduction to Time 463,532,Self-Help,2009,9780000030655,343,Hindi
30656,Guide to Data 453,638,Fiction,2004,9780000030656,621,Tamil
30657,Introduction to India 838,344,Self-Help,2011,9780000030657,559,Bengali
30658,Introduction to Science 203,879,Technology,2007,9780000030658,228,Hindi
30659,An Success 816,213,Non-Fiction,2024,9780000030659,422,Telugu
30660,An Design 833,688,Comics,2017,9780000030660,786,English
30661,Chronicles of Time 467,907,Biography,2009,9780000030661,635,Hindi
30662,Mastering India 852,9,Fiction,1991,9780000030662,134,Hindi
30663,The Data 443,806,Technology,1998,9780000030663,811,Tamil
30664,Tales of Data 475,581,Romance,2011,9780000030664,729,Tamil
30665,Guide to Dreams 331,312,Science,2023,9780000030665,278,Bengali
30666,Tales of Future 47,125,Science,2022,9780000030666,825,Bengali
30667,Secrets of Algorithms 943,517,Biography,2021,9780000030667,428,English
30668,Chronicles of Dreams 671,978,Science,2023,9780000030668,233,Hindi
30669,Chronicles of India 472,236,Business,2020,9780000030669,145,Bengali
30670,An Time 436,724,Thriller,2002,9780000030670,481,Telugu
30671,Secrets of Algorithms 301,541,Health,2022,9780000030671,440,Oriya
30672,Guide to Love 679,638,Science,2004,9780000030672,451,English
30673,Introduction to Dreams 965,647,Thriller,1995,9780000030673,121,Oriya
30674,A Algorithms 467,501,Science,2022,9780000030674,278,Kannada
30675,Tales of Science 492,976,Romance,2016,9780000030675,145,Bengali
30676,Mastering Dreams 748,858,Fantasy,2010,9780000030676,889,Hindi
30677,Introduction to Mathematics 294,517,Fiction,2013,9780000030677,97,Hindi
30678,A Business 338,749,History,2016,9780000030678,317,Bengali
30679,The Life 700,229,Technology,1999,9780000030679,366,Tamil
30680,Mastering Business 132,831,Biography,2004,9780000030680,633,Bengali
30681,A Algorithms 211,404,Business,2000,9780000030681,103,Kannada
30682,Introduction to Time 398,453,Biography,2019,9780000030682,376,Kannada
30683,A India 840,524,Fiction,2019,9780000030683,210,Telugu
30684,An Data 170,6,Biography,2011,9780000030684,741,Bengali
30685,Introduction to Love 636,548,Non-Fiction,2021,9780000030685,360,Oriya
30686,The India 48,935,Non-Fiction,1999,9780000030686,358,Bengali
30687,Tales of Design 65,911,Business,2019,9780000030687,427,Bengali
30688,Secrets of India 28,687,Biography,2017,9780000030688,781,Tamil
30689,Mastering Algorithms 640,953,Fantasy,2014,9780000030689,802,Hindi
30690,Secrets of Future 188,417,Technology,2020,9780000030690,711,Kannada
30691,A History 957,642,Business,2013,9780000030691,505,Bengali
30692,A Algorithms 558,113,Fiction,2006,9780000030692,571,Hindi
30693,Tales of Dreams 932,737,Thriller,1991,9780000030693,764,Hindi
30694,An Life 99,426,Business,1993,9780000030694,599,Telugu
30695,Chronicles of History 804,397,History,2001,9780000030695,880,Telugu
30696,Chronicles of Dreams 292,40,Health,2023,9780000030696,274,English
30697,A Life 752,647,Technology,1990,9780000030697,748,Bengali
30698,Secrets of Algorithms 518,599,Fiction,2007,9780000030698,319,Kannada
30699,Chronicles of Time 532,37,Fantasy,1996,9780000030699,720,Tamil
30700,An Future 630,598,Fantasy,1999,9780000030700,167,Oriya
30701,Tales of Data 457,369,Technology,1996,9780000030701,591,Bengali
30702,Mastering Dreams 466,26,Biography,2013,9780000030702,730,Kannada
30703,Chronicles of Future 211,861,Children,1992,9780000030703,235,Hindi
30704,The History 730,405,History,2017,9780000030704,437,Hindi
30705,Guide to Data 58,283,Mystery,2016,9780000030705,774,Tamil
30706,The Time 941,681,Science,2010,9780000030706,590,Telugu
30707,Guide to Business 664,143,Mystery,2005,9780000030707,869,Hindi
30708,An Business 346,655,Romance,1999,9780000030708,319,English
30709,Tales of Dreams 453,217,History,2021,9780000030709,435,Hindi
30710,Tales of Science 894,61,Biography,1992,9780000030710,583,Hindi
30711,The Science 583,842,Business,2024,9780000030711,701,Oriya
30712,An Mathematics 494,857,Technology,2022,9780000030712,535,Telugu
30713,Mastering History 215,273,Children,2004,9780000030713,660,Telugu
30714,Chronicles of Algorithms 394,470,Science,2011,9780000030714,734,Telugu
30715,Mastering Design 74,549,Health,2001,9780000030715,168,Hindi
30716,The Time 846,109,Children,1991,9780000030716,233,Tamil
30717,The Dreams 321,355,Science,2001,9780000030717,201,Bengali
30718,An Mathematics 965,615,Technology,2005,9780000030718,741,Tamil
30719,Tales of Dreams 427,258,Health,2002,9780000030719,874,Oriya
30720,A Mathematics 609,651,Technology,2013,9780000030720,336,Oriya
30721,An Design 705,234,Mystery,2012,9780000030721,531,English
30722,Tales of History 53,934,Science,2012,9780000030722,180,Kannada
30723,Guide to Love 182,923,Children,2013,9780000030723,788,Telugu
30724,Chronicles of History 259,66,Science,2016,9780000030724,575,English
30725,Guide to Design 244,297,Health,2000,9780000030725,551,Oriya
30726,Mastering Design 283,67,Self-Help,2020,9780000030726,491,Tamil
30727,Secrets of Time 444,860,Technology,1995,9780000030727,556,Telugu
30728,Secrets of History 657,605,Children,2003,9780000030728,322,Kannada
30729,Introduction to Science 274,409,Health,2016,9780000030729,633,Hindi
30730,Secrets of Time 219,847,Fantasy,2020,9780000030730,455,Hindi
30731,Secrets of India 159,116,Health,2003,9780000030731,253,Oriya
30732,Guide to Dreams 483,198,Biography,2006,9780000030732,665,Tamil
30733,The Algorithms 903,139,Science,1995,9780000030733,263,English
30734,An Love 887,401,Biography,2019,9780000030734,534,Telugu
30735,Mastering Design 336,543,Thriller,2013,9780000030735,352,Oriya
30736,The Life 242,792,Fiction,2016,9780000030736,810,Hindi
30737,Chronicles of Business 896,266,Children,2009,9780000030737,240,Bengali
30738,Guide to Business 619,384,Technology,1993,9780000030738,855,Kannada
30739,An Science 887,616,History,2003,9780000030739,888,Bengali
30740,Secrets of Innovation 690,540,Science,2023,9780000030740,347,Tamil
30741,Guide to Science 582,69,Non-Fiction,2013,9780000030741,252,Bengali
30742,A Future 202,832,Comics,2009,9780000030742,132,Telugu
30743,Tales of Time 50,472,Thriller,1996,9780000030743,430,Kannada
30744,An Design 267,291,Non-Fiction,1995,9780000030744,412,Kannada
30745,Chronicles of Mathematics 343,790,Mystery,2009,9780000030745,687,Kannada
30746,Introduction to Design 197,789,Science,1994,9780000030746,821,Oriya
30747,Guide to History 428,599,Children,2021,9780000030747,606,Kannada
30748,Guide to Innovation 159,680,Technology,2022,9780000030748,316,Oriya
30749,Secrets of Data 247,443,Children,2017,9780000030749,210,Telugu
30750,Introduction to Life 896,171,Fiction,2008,9780000030750,845,English
30751,Guide to Innovation 945,599,Mystery,1996,9780000030751,432,Oriya
30752,Tales of Life 543,394,Science,2024,9780000030752,610,Telugu
30753,A Mathematics 58,615,Non-Fiction,1990,9780000030753,342,English
30754,Chronicles of Science 409,894,Mystery,2024,9780000030754,346,Hindi
30755,Guide to India 176,943,History,1997,9780000030755,127,Bengali
30756,A Mathematics 776,152,Science,2007,9780000030756,303,English
30757,Guide to Love 314,962,Science,2024,9780000030757,166,Hindi
30758,Guide to Design 86,955,Children,1999,9780000030758,519,Bengali
30759,Chronicles of Data 966,608,Fantasy,2011,9780000030759,694,Telugu
30760,Tales of Data 294,774,Self-Help,2011,9780000030760,247,English
30761,A Data 909,293,Fiction,2020,9780000030761,495,Kannada
30762,Guide to Mathematics 147,3,Science,2007,9780000030762,623,Kannada
30763,Introduction to Business 466,91,Science,2000,9780000030763,290,English
30764,Tales of Algorithms 201,550,History,1993,9780000030764,113,English
30765,Tales of Business 604,512,Comics,2021,9780000030765,196,Telugu
30766,Tales of Algorithms 88,638,Health,2007,9780000030766,731,Kannada
30767,An Algorithms 713,83,Comics,2007,9780000030767,405,Bengali
30768,Secrets of Dreams 149,108,Health,2016,9780000030768,601,Oriya
30769,The India 355,665,Romance,2011,9780000030769,852,Bengali
30770,Introduction to Future 640,244,Health,2007,9780000030770,527,Kannada
30771,Tales of Life 29,638,Health,2018,9780000030771,798,Hindi
30772,A Data 641,386,Thriller,2008,9780000030772,297,Oriya
30773,Chronicles of Data 932,759,History,1998,9780000030773,142,Tamil
30774,Chronicles of Success 468,44,Mystery,2007,9780000030774,347,Tamil
30775,Guide to Algorithms 501,649,Mystery,1997,9780000030775,384,Telugu
30776,Guide to Dreams 545,436,Business,2016,9780000030776,231,Telugu
30777,Guide to Algorithms 309,124,Non-Fiction,2000,9780000030777,762,Kannada
30778,The Design 289,229,Science,2003,9780000030778,492,Tamil
30779,The Love 678,198,Health,1998,9780000030779,594,Kannada
30780,The Future 242,310,Non-Fiction,2024,9780000030780,388,Tamil
30781,A Dreams 827,494,Romance,2016,9780000030781,748,Bengali
30782,Secrets of India 522,293,Fantasy,2018,9780000030782,862,Bengali
30783,Guide to Future 484,204,Comics,1991,9780000030783,594,Kannada
30784,Tales of Business 534,475,Comics,1995,9780000030784,520,Oriya
30785,An India 428,631,Children,2018,9780000030785,613,English
30786,A India 302,909,Comics,2001,9780000030786,480,Tamil
30787,The Algorithms 472,77,Health,2000,9780000030787,591,Oriya
30788,Secrets of Design 118,653,Comics,2009,9780000030788,104,Hindi
30789,Mastering Data 895,395,Non-Fiction,1990,9780000030789,764,Tamil
30790,Mastering Dreams 432,852,Romance,2007,9780000030790,680,Telugu
30791,Mastering Love 753,638,Fantasy,1990,9780000030791,392,Bengali
30792,Chronicles of Algorithms 466,518,Health,2013,9780000030792,381,Tamil
30793,Guide to India 329,930,Thriller,2006,9780000030793,647,Hindi
30794,The Dreams 101,629,Fiction,2000,9780000030794,84,Kannada
30795,Tales of Design 808,967,Mystery,2008,9780000030795,221,Hindi
30796,Introduction to Design 640,373,Fiction,1999,9780000030796,186,Bengali
30797,Mastering History 770,527,Business,2019,9780000030797,330,Bengali
30798,A Data 584,714,History,2000,9780000030798,279,Oriya
30799,Secrets of Love 380,141,Fiction,2002,9780000030799,779,Oriya
30800,Tales of Business 580,640,Non-Fiction,2007,9780000030800,92,English
30801,Secrets of Dreams 419,425,Biography,1998,9780000030801,314,Bengali
30802,Guide to History 92,289,History,2003,9780000030802,371,Hindi
30803,Tales of Love 498,302,Thriller,1997,9780000030803,638,Bengali
30804,Mastering India 634,462,Biography,2002,9780000030804,220,Tamil
30805,Secrets of Time 200,731,Fiction,1990,9780000030805,727,Telugu
30806,Introduction to Dreams 719,654,Business,2002,9780000030806,380,Bengali
30807,Tales of Data 712,709,Science,2016,9780000030807,640,Hindi
30808,The India 546,139,Self-Help,2000,9780000030808,798,Hindi
30809,Chronicles of Mathematics 111,923,Biography,2024,9780000030809,714,Telugu
